"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"344M16OZKIU2SHL1NFAX7C11RPREN8","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:25 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:08 PDT 2018","","","3RU7GD8VPP86S50QURCWP26YU9GPS8","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:43:08 PDT 2018","Wed Mar 28 03:43:22 PDT 2018","Sat Mar 31 03:43:22 PDT 2018","","Wed Mar 28 15:02:07 PDT 2018","x","14","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0210wb-40-04714","clueweb12-0210wb-40-04714","141","50","1","50","2trr62","Tnm4sd40tKQz1YRpWqYrqRt9iKI=","","x"
"34D9ZRXCYR9WIHWUF6PXANLGT91ASL","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:13 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:09 PDT 2018","","","3FTF2T8WLSXE7Z1SX7Q00194VIV9WD","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:45:34 PDT 2018","Wed Mar 28 03:45:45 PDT 2018","Sat Mar 31 03:45:45 PDT 2018","","Wed Mar 28 15:02:08 PDT 2018","x","11","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1901wb-10-15118","clueweb12-1901wb-10-15118","141","60","1","50","2trr62","Za0GVSWupsAsBdU5DzSlHcpKDHU=","","x"
"34HEO7RUG69KH2WH0HPSKDGK77IRAE","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:29 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:09 PDT 2018","","","33LKR6A5KFZ4QDU3YP6WYBKMTCQT1Z","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:51:34 PDT 2018","Wed Mar 28 03:51:43 PDT 2018","Sat Mar 31 03:51:43 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","9","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0304wb-70-13422","clueweb12-0304wb-70-13422","141","70","1","60","2trr62","{}","","x"
"3566S7OX5DYE5VZ2VKYT4VWH21J172","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:29 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:09 PDT 2018","","","39LNWE0K4VBUQW5Q61HCV6NATS6IU5","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:41:12 PDT 2018","Wed Mar 28 03:41:32 PDT 2018","Sat Mar 31 03:41:32 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","20","0% (1/1022)","0% (1/1022)","0% (1/1022)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0305wb-87-21394","clueweb12-0305wb-87-21394","141","80","1","80","2trr62","lTuZkdMgRMbL-HyccW3mzdPwD4M=","","x"
"35O6H0UNLSV6D81NXGP2ABE75CN5JU","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:14 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","3KIBXJ1WD69QJMBHAIQF9GAY3A8KO6","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:45:59 PDT 2018","Wed Mar 28 03:46:12 PDT 2018","Sat Mar 31 03:46:12 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","13","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1909wb-13-20922","clueweb12-1909wb-13-20922","141","50","1","50","2trr62","hbb3_b1vyix2LLCOeTdujXQDxpY=","","x"
"35O6H0UNLSV6D81NXGP2ABE75CNJ58","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:18 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","3II4UPYCOKMLQSINXEWWU8A8Y2TQD7","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:47:42 PDT 2018","Wed Mar 28 03:47:59 PDT 2018","Sat Mar 31 03:47:59 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","17","0% (1/1022)","0% (1/1022)","0% (1/1022)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0814wb-64-10200","clueweb12-0814wb-64-10200","141","80","2","70","2trr62","AuUcA_Y21Pe6nM4eJK7vvDrgHA0=","","x"
"35YHTYFL1GI760U6KHGUZBGEPT8FV8","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:15 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","3JZQSN0I3RPRBN25LOMAOU9R4S1GFE","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:49:10 PDT 2018","Wed Mar 28 03:49:25 PDT 2018","Sat Mar 31 03:49:25 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","15","0% (1/1022)","0% (1/1022)","0% (1/1022)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0412wb-02-14487","clueweb12-0412wb-02-14487","141","70","1","80","2trr62","a_oeL1rHztqs94bmdmCs_iLvHK4=","","x"
"362E9TQF2H58YU61WUNT27QWI6CIGD","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:11 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","3K772S5NP9QD55XKAJKMRC0S7RWHET","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:38:02 PDT 2018","Wed Mar 28 03:38:15 PDT 2018","Sat Mar 31 03:38:15 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","13","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1616wb-75-20853","clueweb12-1616wb-75-20853","141","50","1","60","2trr62","2G3M2V9AZGAR4M0DJ6I924EEON8=","","x"
"36FFXPMST93WUCCFEVIG74YJ9FOOHD","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:29 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:48:53 PDT 2018","","","31LVTDXBL8P405LFNAJKIBSI3X0LRM","A1PLY1H54IPJRB","Rejected","Wed Mar 28 03:54:00 PDT 2018","Wed Mar 28 03:57:11 PDT 2018","Sat Mar 31 03:57:11 PDT 2018","","Thu Mar 29 06:48:53 PDT 2018","We revised the quality of your work as you failed all the honeypots we put in our HITs: this triggered the revision which made us manually  and carefully assess your work.","191","0% (0/12)","0% (0/12)","0% (0/12)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1607wb-47-19368","clueweb12-1607wb-47-19368","141","80","1","90","2trr62","96J4ektLB0CwSrCfSWntRSI6sq4=","","x"
"36FQTHX3Z36XHAG7V5OSXQXAJBN3BH","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:11 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:09 PDT 2018","","","3A4TN5196LXY87D6ESER1O0PMFMHC3","AZ7GSYRVDR23N","Rejected","Wed Mar 28 03:50:24 PDT 2018","Wed Mar 28 03:51:00 PDT 2018","Sat Mar 31 03:51:00 PDT 2018","","Wed Mar 28 15:02:08 PDT 2018","x","36","48% (284/591)","48% (284/591)","48% (284/591)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1612wb-23-02843","clueweb12-1612wb-23-02843","141","70","1","70","2trr62","pqulFUXGZ9HJaGAUrAj3HMHYDgA=","","x"
"36MUZ9VAE6HT65UOYLWUB7P7DLPDEP","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:12 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","374TNBHA8CAOO3DETAJA7TK9GQZQYF","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:46:04 PDT 2018","Wed Mar 28 03:46:22 PDT 2018","Sat Mar 31 03:46:22 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","18","0% (1/1022)","0% (1/1022)","0% (1/1022)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-1810wb-60-28650","clueweb12-1810wb-60-28650","141","80","2","70","2trr62","bQVquA0sgf7RsH4gevOZ2voxb_w=","","x"
"36MUZ9VAE6HT65UOYLWUB7P7DLPEDQ","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:21 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","3DH6GAKTYZ4X2VE5G62NYMWDLTHZYF","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:35:48 PDT 2018","Wed Mar 28 03:36:01 PDT 2018","Sat Mar 31 03:36:01 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","13","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0202wb-65-11240","clueweb12-0202wb-65-11240","141","60","1","50","2trr62","XnYeg6ZgFJH-OLvsSoG81Bxi4fs=","","x"
"371DNNCG44HJETGU78A9O1B754FT8P","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:26 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:33:01 PDT 2018","","","3LO69W1SU4SDBFC17ZP8J7EB1OPLGQ","A2XYDJS33I2341","Rejected","Wed Mar 28 03:53:49 PDT 2018","Wed Mar 28 03:58:41 PDT 2018","Sat Mar 31 03:58:41 PDT 2018","","Thu Mar 29 06:33:00 PDT 2018","x","292","84% (629/748)","84% (629/748)","84% (629/748)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0300wb-02-08587","clueweb12-0300wb-02-08587","141","70","1","60","2trr62","cmIrf5-RK_ZF7SMPzXPOFxo47oA=","","x"
"371Q3BEXDHOXJP42RY5WRGCP2U8SZ4","3YT1BAKETI4Y54WZNN1CHKWXABYPHK","41 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:11:24 PDT 2018","2","BatchId:3171501;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 15:02:10 PDT 2018","","","37UEWGM5HUNRAYHBU011YWJ45RT1RU","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:46:25 PDT 2018","Wed Mar 28 03:46:35 PDT 2018","Sat Mar 31 03:46:35 PDT 2018","","Wed Mar 28 15:02:09 PDT 2018","x","10","0% (0/305)","0% (0/305)","0% (0/305)","141","2trr62","Ways to deal/get rid of nasal drip?","Results should discuss the causes of chronic rhinorrhea. Results may also the treatment of these causes, or the treatment of rhinorrhea in general. ","clueweb12-0209wb-28-02803","clueweb12-0209wb-28-02803","141","60","1","50","2trr62","jNyrp_hoqD5ghDCfuxAaxNOzlR0=","","x"
