"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3XQ4XW3OD9R7DE1Q2RWI452IHL9S2W","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:46 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:24 PDT 2018","","","3PH3VY7DJMCTDQJ515KZDPBXALEWZA","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:15:39 PDT 2018","Wed Mar 28 03:15:52 PDT 2018","Sat Mar 31 03:15:52 PDT 2018","","Wed Mar 28 14:58:23 PDT 2018","x","13","0% (0/305)","0% (0/305)","0% (0/305)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge.","clueweb12-0000wb-18-36392","clueweb12-0000wb-18-36392","142","50","1","60","3167of","a3SAwKWFKx7yQ7BA3iCTqlRxkDk=","","x"
"3RWO3EJELHO3B132R6SA4HN22VP1P9","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:45 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:24 PDT 2018","","","3WAKVUDHUXVX1COUNADF4HX1FCSU7J","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:27:15 PDT 2018","Wed Mar 28 03:27:27 PDT 2018","Sat Mar 31 03:27:27 PDT 2018","","Wed Mar 28 14:58:23 PDT 2018","x","12","0% (1/1022)","0% (1/1022)","0% (1/1022)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-0501wb-66-35767","clueweb12-0501wb-66-35767","142","80","1","60","3167of","xjkYavA3Yj5NcFBhU-AUKSHkqzY=","","x"
"3TX9T2ZCB9GQQ6LBB3FXO5FA874WZN","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:46 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:24 PDT 2018","","","3RSDURM96B1ZR0N9KJOADCVVXNAEYQ","A1XA2WZVXTTLOI","Rejected","Wed Mar 28 03:42:08 PDT 2018","Wed Mar 28 03:42:36 PDT 2018","Sat Mar 31 03:42:36 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","28","53% (365/692)","53% (365/692)","53% (365/692)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge.","clueweb12-0000wb-20-01573","clueweb12-0000wb-20-01573","142","70","1","50","3167of","Ki4Bfr0hp9ZetJCmLzSkVZvncew=","","x"
"3OB6JN3A9Q4LJ356XKFXT4BK1O7MRT","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:45 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","3P4RDNWND6LLCGUWU2DYO4EZCC4IJ5","A3S104I5V53HB8","Rejected","Wed Mar 28 03:19:23 PDT 2018","Wed Mar 28 03:19:43 PDT 2018","Sat Mar 31 03:19:43 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","20","36% (261/720)","36% (261/720)","36% (261/720)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-0502wb-13-02704","clueweb12-0502wb-13-02704","142","0","0","0","3167of","XdOt2tt8gTDDGQlxAng2UOo5Peo=","","x"
"329E6HTMSWHYADK11I1LWTG065WK3I","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:40 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:24 PDT 2018","","","3G2UL9A02ETCZ1YTRSFCOBJLCQA76U","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:24:12 PDT 2018","Wed Mar 28 03:24:28 PDT 2018","Sat Mar 31 03:24:28 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","16","0% (0/305)","0% (0/305)","0% (0/305)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-1606wb-96-16604","clueweb12-1606wb-96-16604","142","50","1","50","3167of","CI6vkKW6Y37VRv_E_edVaUGFH1o=","","x"
"3RWO3EJELHO3B132R6SA4HN22VOP1W","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:46 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","31EUONYN2WI4ZX5T9M4MBPLFJ8BVOZ","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:30:19 PDT 2018","Wed Mar 28 03:30:44 PDT 2018","Sat Mar 31 03:30:44 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","25","0% (1/1022)","0% (1/1022)","0% (1/1022)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge.","clueweb12-0000wb-20-15490","clueweb12-0000wb-20-15490","142","80","2","70","3167of","3WOKWNf1iHuRD8Wf9fRQ8ReHSeQ=","","x"
"372AGES0I4KWDF4ABRH64LRI8SRRXI","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:45 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:21 PDT 2018","","","3CN4LGXD5Y3HZYQGVDCX4QJ4KYBY4Z","A3S104I5V53HB8","Rejected","Wed Mar 28 03:18:36 PDT 2018","Wed Mar 28 03:18:59 PDT 2018","Sat Mar 31 03:18:59 PDT 2018","","Wed Mar 28 14:58:21 PDT 2018","x","23","36% (261/720)","36% (261/720)","36% (261/720)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-0503wb-52-30243","clueweb12-0503wb-52-30243","142","100","2","100","3167of","VusbXyoJLC3CvwpYNHo9ueJNK2c=","","x"
"3R5OYNIC2CO4KLFBTPCKAN6XUEFTP9","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:40 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","3U84XHCDIDSH4O0LRZEGIXS6QSIZ4U","A3S104I5V53HB8","Rejected","Wed Mar 28 03:34:59 PDT 2018","Wed Mar 28 03:35:19 PDT 2018","Sat Mar 31 03:35:19 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","20","36% (261/720)","36% (261/720)","36% (261/720)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-1607wb-30-28886","clueweb12-1607wb-30-28886","142","100","2","100","3167of","8VhOSra4pCcgZX1IsUkMrWG7fCo=","","x"
"33W1NHWFYH0YYPHHGYAM1L8B4DMTZU","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:45 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:21 PDT 2018","","","3TYCR1GOTDYD2W76XRDX4EUHCECZLM","AZ7GSYRVDR23N","Rejected","Wed Mar 28 03:29:23 PDT 2018","Wed Mar 28 03:30:55 PDT 2018","Sat Mar 31 03:30:55 PDT 2018","","Wed Mar 28 14:58:21 PDT 2018","x","92","48% (284/591)","48% (284/591)","48% (284/591)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-0503wb-71-12041","clueweb12-0503wb-71-12041","142","70","1","70","3167of","6K6G7RYbh3ki4dWFGofaDvptZpQ=","","x"
"3R16PJFTS36JS9351W646Y86K5SK43","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:40 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","3WI0P0II627L2TXNATLWZYKDUOVDRV","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:44:40 PDT 2018","Wed Mar 28 03:44:52 PDT 2018","Sat Mar 31 03:44:52 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","12","0% (1/1022)","0% (1/1022)","0% (1/1022)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-1610wb-07-30862","clueweb12-1610wb-07-30862","142","80","2","70","3167of","1USMhsicDiyhNJOA9TdfSYxMyHg=","","x"
"36FFXPMST93WUCCFEVIG74YJ9FOHO6","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:45 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","3OF2M9AATH32IQPOCR1WPEH2NE6ZKI","A3RYO4RE80IJ84","Rejected","Wed Mar 28 03:23:22 PDT 2018","Wed Mar 28 03:23:35 PDT 2018","Sat Mar 31 03:23:35 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","13","0% (0/305)","0% (0/305)","0% (0/305)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-0505wb-91-14881","clueweb12-0505wb-91-14881","142","40","1","50","3167of","7YC8FUO3sFHa7s5S61ZVDLBK2Yg=","","x"
"3XJOUITW8U6PKXGQT2R9ASW7ZA1TQ0","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:40 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","3CFVK00FWM0BEMNVVMGM7G1M7AGL6I","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:31:00 PDT 2018","Wed Mar 28 03:31:23 PDT 2018","Sat Mar 31 03:31:23 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","23","0% (1/1022)","0% (1/1022)","0% (1/1022)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-1610wb-29-23578","clueweb12-1610wb-29-23578","142","70","2","60","3167of","6-nwRNedU31qb2RifUQhiNHNpzc=","","x"
"37VUR2VJ6A4KHCUYM164KHOV3CA1CV","3EH3OJYIRZCD4VGM84N3DP251LBYAC","42 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 03:13:40 PDT 2018","2","BatchId:3171502;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:58:25 PDT 2018","","","34HJIJKLP6B0V4VBQ2PDXRFA2HF4V2","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 03:43:06 PDT 2018","Wed Mar 28 03:43:19 PDT 2018","Sat Mar 31 03:43:19 PDT 2018","","Wed Mar 28 14:58:24 PDT 2018","x","13","0% (1/1022)","0% (1/1022)","0% (1/1022)","142","3167of","[F, 24] Bleeding and discharge from right nipple with small clot. Not insured, post hysterectomy (~5 years ago)","Results should discuss the types of discharge that can occur from a female nipple and the potential causes of the different types of discharge. ","clueweb12-1612wb-85-23204","clueweb12-1612wb-85-23204","142","70","2","80","3167of","EdyI6LU-AnL6U23eAfxY3m2MYe8=","","x"
