"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.query_prefix","Input.topic_id","Input.title","Input.criteria","Input.doc_id","Answer.doc_id","Answer.query_prefix","Answer.readability","Answer.relevance","Answer.reliability","Answer.topic_id","Answer.validationCode","Approve","Reject"
"3ZLW647WALA3TXGBCCVHWXU6P5G32L","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:06 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:30:23 PDT 2018","","","33JKGHPFYD93RPB8UF3I942X256MN6","AZZM966F90AL1","Rejected","Wed Mar 28 04:26:58 PDT 2018","Wed Mar 28 04:30:38 PDT 2018","Sat Mar 31 04:30:38 PDT 2018","","Thu Mar 29 06:30:22 PDT 2018","x","220","57% (587/1021)","57% (587/1021)","57% (587/1021)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1516wb-35-13078","clueweb12-1516wb-35-13078","143","80","1","80","36e8h1","tSiSCFNmu8AqoLNdAn2xN7VF_54=","","x"
"3VDVA3ILIDUXYOA3ON2NA89A1471GA","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:36 PDT 2018","","","3AMW0RGHOEH9CS8LMVVAQ8WS7ARPNF","A3S104I5V53HB8","Rejected","Wed Mar 28 05:44:37 PDT 2018","Wed Mar 28 05:45:47 PDT 2018","Sat Mar 31 05:45:47 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","70","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0705wb-24-01196","clueweb12-0705wb-24-01196","143","100","2","100","36e8h1","Vx7ZE-0mcvJauvcFCrdAfVC2hzw=","","x"
"3VDVA3ILIDUXYOA3ON2NA89A1471GA","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:36 PDT 2018","","","3PPTZCWALRZOTTNJPWLTL0TBMKBQZE","A2SKH7WZUEDGGI","Rejected","Wed Mar 28 04:29:33 PDT 2018","Wed Mar 28 04:35:30 PDT 2018","Sat Mar 31 04:35:30 PDT 2018","","Wed Mar 28 05:44:24 PDT 2018","Provide same results regardless the input. The worker clearly did not pay attention on our requirements","357","48% (151/312)","48% (151/312)","48% (151/312)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0705wb-24-01196","clueweb12-0705wb-24-01196","143","60","1","60","36e8h1","Vx7ZE-0mcvJauvcFCrdAfVC2hzw=","","x"
"3ZQA3IO31B6LQ1R1C6FVFHICSQY1OX","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:17 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:30:23 PDT 2018","","","351SEKWQS1WU5DKV5LPFDZQ3O16DMH","A2XYDJS33I2341","Rejected","Wed Mar 28 04:38:21 PDT 2018","Wed Mar 28 04:51:23 PDT 2018","Sat Mar 31 04:51:23 PDT 2018","","Thu Mar 29 06:30:22 PDT 2018","x","782","84% (629/748)","84% (629/748)","84% (629/748)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0000wb-59-16542","clueweb12-0000wb-59-16542","143","40","0","30","36e8h1","OQ3G693y1odnte4SNo2ftN55yXA=","","x"
"3VJ4PFXFJ3MCXUOY4BKXPO34E6SAU7","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:17 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 05:24:59 PDT 2018","","","3RXCAC0YIS4IW8SIDAG4E2S5HOVG84","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:27:56 PDT 2018","Wed Mar 28 04:28:10 PDT 2018","Sat Mar 31 04:28:10 PDT 2018","","Wed Mar 28 05:24:58 PDT 2018","Obvious random results detected in many works submitted by this worker. Clearly, this worker did not pay attention on our expectation","14","0% (1/1022)","0% (1/1022)","0% (1/1022)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0000wb-84-05280","clueweb12-0000wb-84-05280","143","80","2","80","36e8h1","mmqqmNjxQDXJ-XIZ44Jitmki420=","","x"
"3JAOYN9IHLHSEFCUGC9MF7ZYVJG33W","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:07 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3KKG4CDWKJD2YXI8N1KH59QDBP449U","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:24:56 PDT 2018","Wed Mar 28 04:25:15 PDT 2018","Sat Mar 31 04:25:15 PDT 2018","","Wed Mar 28 05:24:58 PDT 2018","Obvious random results detected in many works submitted by this worker. Clearly, this worker did not pay attention on our expectation","19","0% (1/1022)","0% (1/1022)","0% (1/1022)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1602wb-19-11013","clueweb12-1602wb-19-11013","143","80","1","80","36e8h1","2AQCvwepvRhckhSnTdSmPg8gPYc=","","x"
"3JAOYN9IHLHSEFCUGC9MF7ZYVJG33W","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:07 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3WYGZ5XF3XU5HE3AHZ7OTLKZ0ZRSKR","A3S104I5V53HB8","Rejected","Wed Mar 28 05:25:57 PDT 2018","Wed Mar 28 05:35:17 PDT 2018","Sat Mar 31 05:35:17 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","560","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1602wb-19-11013","clueweb12-1602wb-19-11013","143","100","2","100","36e8h1","2AQCvwepvRhckhSnTdSmPg8gPYc=","","x"
"3EHVO81VN50BYK5E8TK5V8LBG4K1H9","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3CP1TO84PUG9UW19GXOC0EOD5FR52A","A1EF7PCXWNTUXR","Rejected","Wed Mar 28 04:36:12 PDT 2018","Wed Mar 28 04:38:08 PDT 2018","Sat Mar 31 04:38:08 PDT 2018","","Wed Mar 28 05:24:59 PDT 2018","Obvious random results detected in many works submitted by this worker. Clearly, this worker did not pay attention on our expectation","116","0% (1/1022)","0% (1/1022)","0% (1/1022)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0706wb-75-13474","clueweb12-0706wb-75-13474","143","60","1","60","36e8h1","Cal8z3B9CcDHZ_Glh32evOXlH0w=","","x"
"3EHVO81VN50BYK5E8TK5V8LBG4K1H9","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3R6BYFZZP8R2X9XVAYMECG9M7ICFXK","A3S104I5V53HB8","Rejected","Wed Mar 28 05:25:23 PDT 2018","Wed Mar 28 05:29:34 PDT 2018","Sat Mar 31 05:29:34 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","251","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0706wb-75-13474","clueweb12-0706wb-75-13474","143","0","0","0","36e8h1","Cal8z3B9CcDHZ_Glh32evOXIH0w=","","x"
"3L4YG5VW9N7OEZGO2QLA5P7MD9UDD2","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:16 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:36 PDT 2018","","","3JW0YLFXRUVPJVE0QI0SELHFTJNWWX","A3S104I5V53HB8","Rejected","Wed Mar 28 04:25:51 PDT 2018","Wed Mar 28 04:34:19 PDT 2018","Sat Mar 31 04:34:19 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","508","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole.","clueweb12-0001wb-49-34058","clueweb12-0001wb-49-34058","143","100","2","100","36e8h1","CejAFXqO-CoL0RsD-efKPz3zPgI=","","x"
"3HYV4299H0BHPAYXHDLEPFB62UY8EK","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","30ZX6P7VF9AH1VGU5ZS61O7INGKJ28","A2SKH7WZUEDGGI","Rejected","Wed Mar 28 04:29:08 PDT 2018","Wed Mar 28 04:34:30 PDT 2018","Sat Mar 31 04:34:30 PDT 2018","","Wed Mar 28 05:44:24 PDT 2018","Provide same results regardless the input. The worker clearly did not pay attention on our requirements","322","48% (151/312)","48% (151/312)","48% (151/312)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0707wb-01-22712","clueweb12-0707wb-01-22712","143","60","1","60","36e8h1","zlCOJD2WzrPta0-wA8hBUlv29Qo=","","x"
"3HYV4299H0BHPAYXHDLEPFB62UY8EK","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3MH9DQ757XRGU5ZVGDH9AUAUEFXUG8","A3S104I5V53HB8","Rejected","Wed Mar 28 05:44:33 PDT 2018","Wed Mar 28 05:45:08 PDT 2018","Sat Mar 31 05:45:08 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","35","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0707wb-01-22712","clueweb12-0707wb-01-22712","143","100","2","100","36e8h1","zlCOJD2WzrPta0-wA8hBUlv29Qo=","","x"
"3M67TQBQQH3ED20V60P6TSGQ1LIA9G","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:06 PDT 2018","2","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Thu Apr 05 06:30:23 PDT 2018","","","32SCWG5HIIJ1572TNE9TOXA6CKSP6V","AZZM966F90AL1","Rejected","Wed Mar 28 04:27:03 PDT 2018","Wed Mar 28 04:31:23 PDT 2018","Sat Mar 31 04:31:23 PDT 2018","","Thu Mar 29 06:30:23 PDT 2018","x","260","57% (587/1021)","57% (587/1021)","57% (587/1021)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-1602wb-45-30257","clueweb12-1602wb-45-30257","143","70","1","70","36e8h1","JTcjL4LJYruR6UdlPci3MdqNzjA=","","x"
"3S37Y8CWI8FAN9XMQAP7U9217C6W4G","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3VD82FOHKR380OZTI59HLXXQY19COV","A2SKH7WZUEDGGI","Rejected","Wed Mar 28 04:36:53 PDT 2018","Wed Mar 28 04:41:30 PDT 2018","Sat Mar 31 04:41:30 PDT 2018","","Wed Mar 28 05:44:24 PDT 2018","Provide same results regardless the input. The worker clearly did not pay attention on our requirements","277","48% (151/312)","48% (151/312)","48% (151/312)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0708wb-95-16195","clueweb12-0708wb-95-16195","143","60","1","60","36e8h1","BIQu05GdEeySD3PJNaWVto4m0Io=","","x"
"3S37Y8CWI8FAN9XMQAP7U9217C6W4G","3XIJBB7LZ43QC5WLKWMV4CT8COU8QF","43 of 50: Assess relevance of webpage to health topic (WARNING: HIT may contain adult content. Worker discretion advised7","Judge the topic relevance, readability, and reliability of the given web page","assess, web page, relevance","$0.07","Wed Mar 28 04:22:15 PDT 2018","3","BatchId:3171525;OriginalHitTemplateId:926158642;","1200","259200","Wed Apr 04 14:54:37 PDT 2018","","","3ZQIG0FLQFVC46EV08VWSJY1MAWWVY","A3S104I5V53HB8","Rejected","Wed Mar 28 05:44:36 PDT 2018","Wed Mar 28 05:45:26 PDT 2018","Sat Mar 31 05:45:26 PDT 2018","","Wed Mar 28 14:54:36 PDT 2018","x","50","36% (261/720)","36% (261/720)","36% (261/720)","143","36e8h1","Long Term PPI Use","Documents returned should list the long term side effects of omeprazole. ","clueweb12-0708wb-95-16195","clueweb12-0708wb-95-16195","143","100","2","100","36e8h1","BIQu05GdEeySD3PJNaWVto4m0Io=","","x"
